paper_id,abstract
b470cbb6c7c235f670bb63601da7c9d853219718,
d71d381c6371f95b4b84baa2763f147709ab3d57,"In a free recall experiment, divers learnt lists of words in two natural environments: on dry land and underwater, and recalled the words in either the environment of original learning, or in the alternative environment. Lists learnt underwater were best recalled underwater, and vice versa. A subsequent experiment shows that the disruption of moving from one environment to the other was unlikely to be responsible for context-dependent memory."
f310744345086835879c317d330e19f5ea6aa646,"The cognitive efficiency of 14 divers was studied during 1-hour exposure to water of 40°F (4.4°C) and 78°F (25.6°C). Reasoning ability was tested using a sentence comprehension task presented at the beginning and end of each test session. Vigilance was tested by requiring subjects to detect the onset of a faint peripheral light during the performance of a two-man pipe assembly task. Memory was tested by requiring subjects to learn a number of “facts” during the dive, with retention tested by recall and recognition on land, after a 40-min delay. Despite a mean drop in rectal temperature of 1.3°F (0.72°C), neither reasoning nor vigilance was impaired. Memory performance did deteriorate, though it is suggested that this may reflect a peripheral context-dependent memory effect. It is concluded that a well-motivated subject may be cognitively unimpaired despite a marked drop in deep body temperature."
11234d5bbaea19ddadffdbce1ac186a58b758fdc,
1a581a5c11c5c90f74114948f4ac209b2e57cf21,"The last two sections of the book, concerned with human processes, are on the whole far less satisfactory both in terms of content and organization. The major variable of concern in most of the papers is the developmental one. Schaffer reviews his own and others’ work on habituation in infants and children and presents convincing evidence for developmental dissociation between different response measures. The importance of careful experimental design in developmental studies is illustrated by Bryant’s discussion of his own experiments on inference in children. In a number of experiments he demonstrates that 4-year-old children can perform certain logical inferences when the experimenter ensures that the child has access to the information upon which the inference is based. This contribution benefits from being set in the context of the summaries of Piagetian theory by Etienne and Sinclair. The major weakness of this volume, as of so many conference reports, is its failure to develop some coherent theme or context in which the contributions can be presented. The division of a relatively arbitrary set of papers into sections prefaced by editorial summaries and the inclusion of a certain amount of half-hearted cross referencing is not really sufficient. In many ways the title is a canny one for, of necessity, any consideration of learning processes is concerned with constraints and this seems to be the primary rationale for a number of the contributions. However, this excess baggage often provides moments of humour as when one contributor draws a parallel between Bateson’s suggestion that chicks might prefer variations in the standard stimulus to the standard itself in an imprinting situation and our own response to the “sonata form”. A. DICKINSON"
1aae7b293953d8aef1cf640e941735dacea3834e,
33de5db6d031a1c6fa4aeb370207e2d886af03c2,
85b5fee15dc26dc169232ef42e320939028df324,
87dc1bdc473cec82c9e98030e228434eed5656df,
91cdee14248dec00916fcece3fd7828d734dd158,
c3d990ecf3b7098a080b89d1ed059192e9e054a7,"The last two sections of the book, concerned with human processes, are on the whole far less satisfactory both in terms of content and organization. The major variable of concern in most of the papers is the developmental one. Schaffer reviews his own and others’ work on habituation in infants and children and presents convincing evidence for developmental dissociation between different response measures. The importance of careful experimental design in developmental studies is illustrated by Bryant’s discussion of his own experiments on inference in children. In a number of experiments he demonstrates that 4-year-old children can perform certain logical inferences when the experimenter ensures that the child has access to the information upon which the inference is based. This contribution benefits from being set in the context of the summaries of Piagetian theory by Etienne and Sinclair. The major weakness of this volume, as of so many conference reports, is its failure to develop some coherent theme or context in which the contributions can be presented. The division of a relatively arbitrary set of papers into sections prefaced by editorial summaries and the inclusion of a certain amount of half-hearted cross referencing is not really sufficient. In many ways the title is a canny one for, of necessity, any consideration of learning processes is concerned with constraints and this seems to be the primary rationale for a number of the contributions. However, this excess baggage often provides moments of humour as when one contributor draws a parallel between Bateson’s suggestion that chicks might prefer variations in the standard stimulus to the standard itself in an imprinting situation and our own response to the “sonata form”. A. DICKINSON"
e358a780095674ab203c2a4cac4a7e72ec8410b8,"It is an important book, both because of the quality of the contributions, and also because it marks a major change in direction of work on human memory in North America. In the late 19609, a good deal of American work was still concerned with the serial and pairedassociate learning of lists of unrelated words, interpreted in terms of associative interference theory. At the same time there was a growing interest in the role of organization in memory, an approach owing something to both Gestalt psychology and to the more recent developments in the information processing approach. The late 1960s saw a gradual shift towards the position represented in the present volume. In it we find associationists such as Postman, Voss and Wood concerning themselves with problems of organization which up to very recently had been the exclusive preserve of the more cognitive approaches. At the same time the volume reflects rapid growth of interest in semantic memory, the storage and retrieval of information about words, concepts and general knowledge of the world. The book is divided into three sections, the first of these is concerned with laboratory research on remembering verbal materials. I t contains chapters by Bower, Mandler, Postman, Voss and Wood, on such questions as the nature of organization in free recall, the encoding and retrieval processes of memory, organization and recognition memory, and the question of whether experiments showing the role of organization in human memory can be explained in terms of current associationist theories. The second part which contains papers by Collins and Quillian, Greeno, Kintsch, and by Rumelheart, Lindsay and Norman is concerned with semantic memory. I t is more theoretically oriented than the earlier section, and in a number of cases is primarily concerned to produce a model of the semantic memory system. The final section comprises a single paper by Tulving in which he suggests that a distinction be drawn between what he terms episodic memory (e.g. the memory of meeting a sea captain on your holiday last year), and semantic memory (e.g. remembering the chemical formula for salt). This is a stimulating paper and although the reader may fmd Tulving’s argument in favour of two distinct memory systems less than convincing, the case for at least considering such a distinction is made very cogently. This is an important and timely book and should certainly by read by anyone interested in human memory. A. D. BADDELEY"
9b2cec3acc51a72de35b38a14fd4dbe586193286,"Recognition memory for sub-span digit sequences was investigated using Stern-berg's varied-set RT technique. Two experiments studied memory for sequences containing repetitions (e.g. 9 1 9 3) and observed faster recognition of repeated items. Experiment I also showed serial position effects with faster responding to more recent items. Neither of these effects is predicted by Sternberg's highspeed exhaustive scanning hypothesis. Several alternative hypotheses are considered, including two models based on the concept of trace strength, which appear to merit further investigation."
d8eca388ffba8440690f8dee112d0396e4fe65d9,
581cd08733c826877528526ccf057842c4a47999,"Evidence on human performance in dangerous environments is reviewed and suggests that danger reduces efficiency, except in the case of experienced subjects. Perceptual narrowing is shown to be one source of decrement. It is suggested that danger increases the subject's arousal level which influences performance by producing a narrowing of attention. The nature of the performance decrement and of adaptation to danger are discussed in this context."
801a41bb41a871c9e2dae900cb6c2f83e9fa1eb5,
82100c52d56ae7c4df9fd255b5c1df0d854afb4c,"KINTSCH, W. New York: Wiley and Sons. 1970. Pp. 498. A4.40. There has long been a need for an undergraduate textbook covering the area of human cognition and learning. Since Kintsch’s book goes some way towards filling this gap it should be welcomed despite the shortcomings that must inevitably affect any attempt to survey such a broad and rapidly changing area. The book begins with an excellent survey of the techniques and theoretical issues of classical verbal learning. This is followed by a chapter on the stimulus sampling theory of Estes, two good chapters on memory, chapters on discrimination learning, concept identification and a final chapter on rule learning and language. The material is well-organized and the writing clear, although the book does not make particularly exciting reading. This is no doubt partly because the theoretical approaches which clearly appealed to Kintsch at the time of writing are those based on Estes’ stimulus sampling theory, and Chomsky’s transformational grammar. Stimulus sampling theory has subsequently proved difficult to apply to any but the almost trivially simplified tasks on which it was initially based and has consequently lost most of its theoretical appeal. Its prominent place in Kintsch’s text is particularly unfortunate since it is an approach which all but the most mathematically oriented undergraduate is likely to find rather tedious. This is not the case with Kintsch‘s extensive coverage of the attempt to apply transformational grammar to memory tasks. Unfortunately, however, since the book was written, it has become clear that most if not all the effects on memory previously attributed to syntax are more readily expained in terms of uncontrolled semantic factors that cannot be adequately handled by Chomsky’s transformational grammar. However, although the theoretical ideas underlying much of the book have already been bypassed, it remains a good bread-and-butter text, full of clearly presented information across a wide range of subjects. As such it provides a useful, and by current standards, reasonably-priced background text for courses on human memory and cognition. A. D. BADDELEY Learning, Memory, and Conceptual Processes."
f0e8a5ccaed813c036be04ea9dc9284d82ad4d10,
f4160e238fa9180009efd3525d4815193ca75a97,"Abstract : The report presents findings of the research efforts for 1971 in the study of underwater work performance and work tolerance conducted at the University of California, Los Angeles. The studies were directed towards the development of performance decrement curves related to the specific variables which affect underwater work. Experiments designed to add to the body of knowledge necessary to the formation of decrement curves were conducted. The experiments examined: (a) the effect of cold-water exposure upon memory, reasoning ability, and vigilance, (b) the effect of depth upon memory, (c) wet vs. dry training for a specific underwater task, and (d) the physiological and performance effects of heliox as a breathing gas in cold water."
1827711bcba750f75896e0cafc016a6e5f802c4e,"It has been claimed that the short-term forgetting shown by the Peterson technique is entirely due to proactive interference from prior experimental items. Two experiments investigated this by studying forgetting when prior items were avoided by testing subjects only once. Both experiments showed significant forgetting, although the degree of forgetting was less than with a multitrial procedure. On the basis of this and other results it is suggested that the Peterson technique comprises two components, a primary memory component which decays within 6 sec, and a more stable secondary memory component. Forgetting with the multitrial procedure is attributed principally to the need to use temporal retrieval cues to avoid confusion between successive items; longer retention intervals are associated with reduced temporal discriminability and hence poorer recall."
31425c65db5c99b9f3f955cdc1b524d1b674d02b,
3af741e8e68f745e1cdfc31d1aee0627c3e108a3,
6013c07a4d3d272500a13f6f71504207c324927c,An experiment is reported which investigated the use of semantic relatedness as a retrieval cue in the primary memory component in a free recall task. Six-word semantically related clusters were placed in the middle and end positions of free recall lists. Retention was measured immediately after the list presentation and after a filled retention interval of 15 sec. Pure primary memory functions were calculated. The results indicated that semantic cues are useful in retrieval from secondary memory but played no part in recall from primary memory.
708471bef35e87c85d2dbdadc7261776171848e1,
81ba9a443892ba7764a21005969fd724456c5b93,
9ee4093dac1b958710aeac2983c4b0446c222a2b,
bf35a3cbccef1144af7802451e84cdbf378cd09d,"POSTMAN, L. AND KEPPEL, G. (Eds.). New York and London: Academic Press. 1970. Pp. vi+ 467. k1z.00. This book comprises a collection of nine sets of association norms, most of which were not previously available, except as technical reports. The first four sets include the Russell-Jenkins (1952) norms, together with responses to the RussellJenkins stimuli of British, Australian, German and French students, and French workmen. Rosenzweig discusses some of the cultural differences, but apart from a stronger tendency for Englishlanguage speakers to give the dominant associate these differences do not appear to be either very large, or obviously meaningful. The Russell-Jenkins norms were replaced by the more extensive Palermo-Jenkins norms in 1964. Those have already been published and are hence not included. However, Keppel and Strand give norms for associations to the PalermoJenkins associations, which allows an estimate of which associations are bidirectional, and also enables three-step associations to be produced. Postman reports the California norms for two-syllable nouns from four ranges of Thorndike-Lorge frequency. Marshall and Cofer report associations to the dominant responses from 21 of the Connecticut category norms, and Cramer lists the associations to IOO homographs, words with identical spelling but two meanings (e.g. pupil: student, or part of the eye). These are useful in giving an indication of the relative probability of the two meanings. Ervin-Tripp tries to bridge the gap between word associations and connected speech by following her free association test with a request to construct sentences containing the stimulus word, and to produce words that could be substituted for the stimulus word. Each set of norms is accompanied by a description of the procedure for collection and usually by a discussion of the results. Word association norms clearly reflect strong verbal habits, which have a powerful effect in many verbal learning tasks, and it is easy to see why a simple response measure strongly suggesting the Hullian concept of habit strength should have seemed so promising to Russell and Jenkins in 1952. It is much more difficult in 1971 to share Jenkins’ enthusiasm and belief that “the free association technique may well be instrumental in unlocking the secrets of verbal behaviour and, indeed, perhaps of language itself” (p, 7). It is hard to believe that a measure that lumps together such diverse responses as synonyms, antonyms, superordinates and subordinates can ever be a sharp enough tool to attack the thorny problems of semantics. In the case of connected language, the value of free association techniques seems even less; as Ervin-Tripp points out, “associative strength in fact is a very poor device for prediction of sequences in discourse” (p. 394). However, it is sometimes useful to take advantage of the verbal habits reflected by association norms, regardless of one’s theoretical predelictions, and for that reason it is useful to have published norms. At LIZ a copy, this book is not likely to head the list of best sellers, but it is probably sufficiently useful to be bought by most laboratories working in the area of verbal learning and memory. A. D. BADDELEY Norms of Word Association."
d8da18e7e8bdccdc2b08ce0ad276f9e4767bb690,
0465a6f4823359f43c776bf931942fc90a95883f,
8597de4989d2106429aec95de79adeecfad98264,"The coding system used in short-term paired-associate learning was investigated by studying the effects of acoustic and semantic similarity. Performance was affected by acoustic similarity (Expts. IV, V and VI), while semantic similarity had no reliable effect (Expts. II and III). Serial position curves suggested that the primary and secondary memory components of the task were equally affected by acoustic similarity. The implications of this for the relationship between acoustic similarity and short-term memory are discussed."
a469541e720de72558575a684c6af0ceb48d5e56,
b24069d055f26c7c5d5be1618809676875228cc6,"Subjects performed a memory task on two occasions, one in the morning and the other in the afternoon. The task comprised two components, one involved immediate recall of sequences of nine digits, the other involved the repeated item technique devised by Hebb (1961), in which one nine-digit sequence is surreptitiously repeated, each repetition being separated by two non-repeated sequences. Performance on the immediate memory task was better in the morning than the afternoon. The repeated item was recalled more accurately than non-repeated items, but this effect was not influenced by time of day. An explanation in terms of the relationship between arousal and memory reported by Kleinsmith and Kaplan (1963) is suggested."
e7048722591ea884ffe49f5004cb3d216284bbb4,
6c26d3163f5605809f60c566692739694e4f48c8,"Performance on a 40 min. visual task was studied as a function of signal probability. A separate group was tested at each of five levels of signal probability (0·02, 0·06, 0·18, 0·24 and 0·36). Percent detections increased with signal probability. This increase was accompanied by a rise in the false report rate, and analysis in terms of signal detection theory suggested that signal probability affects the subject's criterion (β) rather than his ability to discriminate (d′)."
72d7d68949e8a631a61b62e4224609f503ed1db0,"Murdock has shown that the immediate free recall of a list of words is adversely affected by a concurrent card-sorting task, with degree of impairment increasing with the number of sorting alternatives. He interprets this in terms of a limited capacity STM mechanism. The present study repeats Murdock's study with the addition of an STM control, a condition in which recall was delayed for 30 sec. by a rehearsal-preventing task. Card-sorting load influenced the long-term component (measured by delayed recall), but not the short-term component (measured by subtracting delayed from immediate recall). It is suggested that the limited capacity system affects input into LTM rather than STM."
3341defdfd0c1df0ae61109b1b251ec0b97ce693,"Participants in contingent valuation surveys and jurors setting punitive damages in civil trials provide answers denominated in dollars. These answers are better understood as expressions of attitudes than as indications of economic preference. Wellestablished characteristics of attitudes and of the core process of affective valuation explain several robust features of dollar responses: high correlations with other measures of attractiveness or aversiveness, insensitivity to scope, preference reversals, and the high variability of dollar responses relative to other measures of attitude."
43fb644216b1942ca38662111dbcbace58ffac5d,"The belief that high income is associated with good mood is widespread but mostly illusory. People with above-average income are relatively satisfied with their lives but are barely happier than others in moment-to-moment experience, tend to be more tense, and do not spend more time in particularly enjoyable activities. Moreover, the effect of income on life satisfaction seems to be transient. We argue that people exaggerate the contribution of income to happiness because they focus, in part, on conventional achievements when evaluating their life or the lives of others."
55dab1124e341e73add60a7a05020dd8037f75d0,"This essay discusses the field of behavioral economics, with a focus on the papers in Advances in Behavioral Economics. These papers show that there is a body of “behavioral facts” that is both economically significant and regular enough to be modeled. For the field to advance further, it should devote more attention to the foundations of its models, and develop unified explanations for a wider range of phenomena."
985f4e43b40c90a238ffc084ff18d7fd111e6f35,
b6f1ba9b7537aec523542758472e9c078d39823a,"Subjects tried to recall the location of a tactile stimulus on the underside of the forearm after delays of 0, 3, 5, 10, 15, 30, 45 and 60 sec. When “rehearsal” was prevented by requiring subjects to count backwards during the delay, accuracy of recall decreased systematically reaching an asymptote after 45 sec. When subjects were left free to “rehearse,” this did not affect the decline in accuracy over the first 10 sec. Between 10 and 15 sec. there was a significant increase in accuracy followed by a slow decline which had not reached asymptote by 60 sec. It is suggested that tactile STM (short-term memory) depends on two processes, a fading sensory trace which is unaffected by distraction and a less labile system which does not appear to be verbal but which depends on “rehearsal.”"
37e72109fc33c5fe2b6ecb8691effce777a98bd7,"Abstract Eighteen divers were tested four times under water, twice at a depth of 5 ft and twice at 100 ft. They performed three tests—digit copying, a sentence comprehension test and a manual dexterity test. All three showed a significant drop in efficiency at depth. This was small for digit copying (7-9 per cent) and manual dexterity (3 5 per cent), and somewhat larger for sentence comprehension (15-3 per cent). In all three cases the drop in efficiency was approximately the same as found at the equivalent pressure in a dry pressure chamber. This contrasts with previous results where impairment in the open sea has been considerably greater than in a dry chamber. Possible reasons for this discrepancy are discussed and it is suggested that level of anxiety may be a crucial factor."
9ab9a74d1e5bcd62ecf5a4ec0fad1a7f36259e6c,
a3384f4f7f3f80f4ba95c5cc7e099dedc0414d1b,"This study attempts to discover why items which are similar in sound are hard to recall in a short-term memory situation. The input, storage, and retrieval stages of the memory system are examined separately. Experiments I, II and III use a modification of the Peterson and Peterson technique to plot short-term forgetting curves for sequences of acoustically similar and control words. If acoustically similar sequences are stored less efficiently, they should be forgotten more rapidly. All three experiments show a parallel rate of forgetting for acoustically similar and control sequences, suggesting that the acoustic similarity effect does not occur during storage. Two input hypotheses are then examined, one involving a simple sensory trace, the other an overloading of a system which must both discriminate and memorize at the same time. Both predict that short-term memory for spoken word sequences should deteriorate when the level of background noise is increased. Subjects performed both a listening test and a memory test in which they attempted to recall sequences of five words. Noise impaired performance on the listening test but had no significant effect on retention, thus supporting neither of the input hypotheses. The final experiments studied two retrieval hypotheses. The first of these, Wickelgren's phonemic-associative hypotheses attributes the acoustic similarity effect to inter-item associations. It predicts that, when sequences comprising a mixture of similar and dissimilar items are recalled, errors should follow acoustically similar items. The second hypothesis attributes the effect to the overloading of retrieval cues which consequently do not discriminate adequately among available responses. It predicts maximum error rate on, not following, similar items. Two experiments were performed, one involving recall of visually presented letter sequences, the other of auditorily presented word sequences. Both showed a marked tendency for errors to coincide with acoustically similar items, as the second hypothesis would predict. It is suggested that the acoustic similarity effect occurs at retrieval and is due to the overloading of retrieval cues."
c77a512e84cb841434d9354bb17668ad7ed80236,
da9fe1495c6e671b00e8dc9e435e7f604af1045b,"Several attempts to test the Gestalt hypothesis of autonomous change in the memory trace have shown trends which, though mutually consistent, do not fit the Gestalt hypothesis. Expt I aimed to reproduce these effects. Two figures were used (circles with gaps of 15° or 60°), one retention interval (15 sec) and two methods of testing: reproduction, in which the subject first copies the figure and then draws it from memory; and recognition, using the method of identical stimuli. In the recognition test, subjects tended to judge an identical 60° gap as ‘larger’ after 15 sec, implying closure of the gap in the memory trace, but the 15° gap showed no effect. No reliable changes in gap size occurred using the method of reproduction. Expt II tried to increase the sensitivity of this method by stressing the importance of reproducing the gap accurately. Again results were negative. Expt III tested the hypothesis that the recognition effect found was due to guessing habits. The initial stimulus was presented as before, but the recognition stimulus was replaced by the momentary illumination of a blank card purporting to be a brief presentation of the recognition figure. Subjects were thus forced to guess. The pattern of responses was almost identical with that found in the previous recognition study. Conclusions are: (1) the consistent trends previously found using the method of identical stimuli are probably due to guessing habits; (2) there is no evidence for autonomous change in the short-term retention of form."
f44e94190c4b46892328550358adad1720dbb02c,
2cf0ed302196dc3471e7ad88abafc9d8a5c4f277,"Eight divers performed an addition test and a screwplate test of manual dexterity in the open sea under four conditions—-breathing either air or an oxy-helium mixture and working at a depth of either 10 or 200 ft. Speed of addition was impaired at depth for both air (19.9 per cent) and helium (14.8 per cent), while errors increased only on air (from 5.9 to 21.1 per cent). The manual dexterity test also showed a decrement in speed for both air (46.7 per cent) and helium (31.8 per cent), and air divers lost more screws at depth (11.1 per cent) than at 10 ft (4.7 per cent). While a decrement at depth was expected in the air dives, the considerable impairment shown on oxy-helium dives was not. A further experiment was therefore run in a dry pressure chamber to study the effects of breathing oxy-helium at pressure when the additional stresses associated with deep diving in the open sea were absent. At a pressure equivalent to 200 ft of water, there was a 10 per cent impairment in speed on both the screwplate (..."
865fd3f06d950b96346cb9b560baabdf045f45a3,"This is a slightly longer version of an entry prepared for the 2nd edition of The New Palgrave Dictionary of Economics, edited by Steven Durlauf and Lawrence Blume (Palgrave-Macmillan, forthcoming). Since the New Palgrave does not include acknowledgments, I should use this chance to thank Roger Backhouse, Philippe Fontaine, Daniel Kahneman, Kyu Sang Lee, Ivan Moscati, and Vernon Smith for their help and suggestions in preparing this paper."
49e1277cec52f638441278781198816f5c3d929f,
4c4556b0e9894877b8f9378e2075fcf1fa70b035,
52242a58d9879a80123f1a7e5c2df64aa4fc70ad,
6eab09abaa551d51b1cc2d1546ba3c7dd85d937c,"Response selection was studied independently of the stimulus by asking subjects to generate random sequences of letters or numbers. Experiment 1 varied rate of letter generation from ½ sec. to 4 sec. per item and showed that the redundancy of the sequence increased linearly with rate. Experiment 2 added random generation of letters as a secondary task to paced card sorting. Information load per card was varied from 1 through 2 to 4 to 8 alternatives, with sorting rate held constant. As predicted, the redundancy of the sequences generated increased linearly with sorting load. Experiment 3 varied number of items to be randomized. Rate of random generation increased systematically from 2 to 4 to 8 alternatives, but levelled out beyond this point, showing no difference between 16 and 26. In general, these results suggest a response-selection mechanism of limited informational capacity."
966f6f2b98edae1a99922cd308e8ac863ef2e47d,
c89e78f325e64cd6fa41e35dc9cfb03d2cea72ed,"It has been shown that short-term memory (STM) for word sequences is grossly impaired when acoustically similar words are used, but is relatively unaffected by semantic similarity. This study tests the hypothesis that long-term memory (LTM) will be similarly affected. In Experiment I subjects attempted to learn one of four lists of 10 words. The lists comprised either acoustically or semantically similar words (A and C) or control words of equal frequency (B and D). Lists were learned for four trials, after which subjects spent 20 min. on a task involving immediate memory for digits. They were then asked to recall the word list. The acoustically similar list was learned relatively slowly, but unlike the other three lists showed no forgetting. Experiment II showed that this latter paradox can be explained by assuming the learning score to depend on both LTM and STM, whereas the subsequent retest depends only on LTM. Experiment III repeats Experiment I but attempts to minimize the effects of STM during learning by interposing a task to prevent rehearsal between the presentation and testing of the word sequences. Unlike STM, LTM proved to be impaired by semantic similarity but not by acoustic similarity. It is concluded that STM and LTM employ different coding systems."
e0b60ca9340d28c22155bbfc00fd090633683eb9,"The way subjects remember a list of two-digit numbers has been examined in some detail. It is found that intrusions in free recall are not random. They resemble omissions in having the same first digit but not in other ways. This non-randomness of recall errors has been used to construct recognition tests of varying difficulty. Numbers which occurred commonly as intrusions were difficult to distinguish from the correct items when used as distractors in recognition tests. The experiments suggest that the previously observed relationship between recognition efficiency and number of alternatives (Davis, Sutherland and Judd, 1961) can be attributed to the increased probability that such intrusions will be included when the total number of distractors is increased."
e2c1a780fe4a9e4d9258ba8cf8b07067b90bdf1d,"Experiment I studied short-term memory (STM) for auditorily presented five word sequences as a function of acoustic and semantic similarity. There was a large adverse effect of acoustic similarity on STM (72·5 per cent.) which was significantly greater (p < 0·001) than the small (6·3 per cent.) but reliable effect (p < 0·05) of semantic similarity. Experiment II compared STM for sequences of words which had a similar letter structure (formal similarity) but were pronounced differently, with acoustically similar but formally dissimilar words and with control sequences. There was a significant effect of acoustic but not of formal similarity. Experiment III replicated the acoustic similarity effect found in Experiment I using visual instead of auditory presentation. Again a large and significant effect of acoustic similarity was shown."
c8469a83931a75b51f7724229c6a2f86fd947b27,"Two measures which have been shown to predict the ease of learning trigrams, namely log letter frequency and sequential predictability, were applied to data from an experiment on short term memory. This involved the immediate recall of 120 six-letter consonant sequences which were presented visually one letter at a time. A significant correlation was found between the probability that a given sequence would be recalled correctly and both its mean log letter frequency (r = 0.308, p < 0.001), and its mean predictability (r = 0.393, p < 0.001). Partial correlation showed only a marginally significant effect of log letter frequency when predictability was partialled out (r = 0.161, 0.05 < p < 0.1). With log letter frequency partialled out, however, a reliable correlation between predictability and recall score remained (r = 0.300, p < 0.001)."
17c2df2480c666010f477f1d2d3999d0fd6aa768,
32e4c448d2a9b4e507e9c25bfaf33d115dc4574a,"It is suggested that the relationship observed by Miller, Bruner and Postman (1954) between the redundancy and the accuracy of reproduction of tachistoscopically presented letter sequences is not a perceptual effect as they suggest, but is due to the informational limitations of immediate memory. An experiment is performed which shows an exactly similar relationship between redundancy and number of letters correctly reproduced when exposure time is long enough for the subject to read out, and hence perceive, all the material with complete accuracy. It is concluded that the more redundant the letter sequence and the longer the exposure time, the more effectively the sequence can be coded and the better it will be recalled."
839e378658f580e85c89d2685938f9a8adb38112,
b8b643a5e89df598da6e38ff634efc6fb842308c,
d5939961d49639887919472a32537153dc932401,
57799ae7d9d61011acd5de9fa52c8a1ab89bd2b2,
7ca9e97d9edbbc2e1d507815769e8011a6138fdd,"Subjects were asked to solve a series of 12 anagram problems. For each of these they were allowed 1 min. and if they did not solve it in this time they were told the solution. When asked to recall the solution words at the end of the series, subjects remembered items they had failed to complete almost twice as often as those they had solved. It is suggested that this phenomenon is analogous to the Zeigarnik effect, but that it has the advantage of occurring in conditions which are easy to specify and control."
4c1890ace43be14a2f1c23175a1eb99e9a5844bd,
a703b255751f56ab84e8ab3db1814a6bfc044d18,
43902bc4c96627123ff25c8c40221e0df0830c46,
57efbad63ece718d17448ed54c0bfe269a085f93,"It has recently been suggested that while the concept of secondary reinforcement is very frequently used, direct supporting evidence is surprisingly sparse and equivocal.l Much of the relevant evidence is concerned with the observation that a response which is followed by a secondary reinforcing stimulus extinguishes more slowly than a response with no such reinforcement, but this phenomenon can be explained at least as effectively in terms of discrimination.2 Direct evidence of the effect of secondary reinforcement on acquisition is less common, and such effects as have been demonstrated are rarely as marked as the theory would predict.3 Once again the results are open to an interpretation in terms of discrimination. The present study aims to examine a situation in which the sight of food would be expected to strengthen the wrong R if it acts as a simple secondary reinforcement, while aiding the correct R if it acts as a cue to the location of rewzd."
907f1b2841bb42b3e76c371d2a9fcd72ccc3fd60,
1103ef53a84d4a3fc9e2d3ecca9e4837464f89bf,
34b89915a04e023c906ab94a7b82e84419e23df9,"For several decades the issue of personality effects on second language acquisition has been high on the agenda of many second language acquisition researchers (cf. Dewaele, 2009). Nevertheless, personality and other non-intellectual characteristics are considered to be weakly correlated with cognitive abilities and, as a result, they are not likely to explain variance in the outcomes of learning a foreign language (cf. Robinson & Ellis, 2008). On the other hand, some researchers being aware of the potential of personality factors in the development of foreign language aptitude call for research on this neglected field (cf. Dornyei, 2009, 2010; Hu & Reiterer, 2009; Hyltenstam & Abrahamsson, 2003; Moyer, 2007). The purpose of the study reported here was to analyze personality factors defined according to the “Five Factor Model” (McCrae & Costa, 2003) in accomplished multilinguals. The factors included: Openness to experience, Conscientiousness, Extraversion, Agreeableness and Neuroticism. An instrument used in the study was The Revised NEO-FFI Personality Inventory (Costa & McCrae, 1992) - a Polish adaptation by Zawadzki et al. (1998). The results of 44 accomplished multilinguals were compared to the results of 37 mainstream first-year English philology students. The analysis revealed that the factor of Openness to experience was significantly higher in the accomplished multilinguals than in the mainstream L2 learners. The other factors, that is Neuroticism, Agreeableness, Extraversion and Conscientiousness did not reveal statistically significant differences between the samples. Openness is a factor that is relatively stable and the most genetically determined of all the Five Factors. It includes a cognitive aspect, which means that people who score high on general cognitive ability tend to display openness to new experiences and intellectual curiosity and flexibility (Corno et al., 2002). A suggestion that Openness to experience is a good predictor of the outcomes of learning a foreign language is discussed."
5ca93be1538278acc0ba91d72690c87dc3300506,
b86788da58f3a68a65cc547f57c8326c68c22ba8,"The role of short-term memory and working memory in accomplished multilinguals was investigated. Twenty-eight accomplished multilinguals were compared to 36 mainstream philology students. The following instruments were used in the study: three memory subtests of the Wechsler Intelligence Scale (Digit Span, Digit-Symbol Coding, and Arithmetic, which constitute a memory and resistance to distraction index); two short-term memory tests of the Modern Language Aptitude Test (Part I [Number Learning] and Part V [Paired Associates]); and the verbal Intelligence Quotient (IQ), the nonverbal IQ, the general IQ, and a working memory test, the Polish Reading Span (PRSPAN). The results of the accomplished multilinguals were compared to the results of 1st-year English philology students (mainstream). The analysis revealed that short-term memory and working memory abilities in the accomplished multilinguals were higher than in the mainstream philology students. Results might contribute to the understanding of the controversial role of working memory and short-term memory abilities in accomplished multilinguals. A suggestion that the two components of working memory (the phonological loop and the central executive) are significant factors in determining the outcome of learning a foreign language is discussed. [ABSTRACT FROM AUTHOR]"
2c62162117826154f8458468389ee589648fec3e,
49d74ad0cda69b68fc0efdad7e1d6008c81ec82c,"The study addresses a problem which is inadequately investigated in second language acquisition research, that is, personality predictors of foreign language aptitude. Specifically, it focuses on the Five Factor model which includes Openness to Experience, Conscientiousness, Extraversion, Agreeableness and Neuroticism (Costa & McCrae, 1992) as traits differentiating gifted and nongifted foreign language learners and predicting results of foreign language aptitude tests. Although contemporary researchers generally agree that affect is an important variable in second language acquisition, most empirical studies demonstrate that personality factors are weakly correlated with cognitive abilities and that their contribution to the ultimate attainment is minor (cf. Robinson & Ellis, 2008). On the other hand, these factors constitute an integral part of cognitive ability development (cf. Dornyei, 2009); therefore, neglecting them in research on foreign language aptitude would be unjustified. The following study is an attempt to analyze the Five Factors in two groups of learners: gifted and nongifted. In order to answer the question as to which and to what extent personality factors have a predictive effect on foreign language aptitude, the results were subjected to a multiple regression analysis. The findings of the study are presented and discussed in a wider context of research on cognitive abilities."
4ca78567693818664e0570418782c3b48a02c28c,
